id,school_name,longitude,latitude
130795,Veterans Elementary School,124.8111,6.2945
130796,Aflek Elementary School,124.9865065,6.22505
130797,Afus Elementary School,124.84398,6.1715
130798,Bliss Elementary School,120.808652,14.8538294
130800,Lambatan Elementary School,117.9178252,9.1730088
130802,Tiktihan Elementary School,,
130803,Dangcong Elementary School,124.780746,6.1705077
130804,Guitong Elementary School,120.8805138,12.9604142
130806,Datal Bob Elementary School,124.946854,6.232154
130808,Datal Nabong Elementary School,124.799282,6.112437
130811,Desawo Elementary School,124.8534761,6.2156313
130813,Edwards Elementary School,124.8148486,6.2400328
130814,Yabat Elementary School,121.254891,12.519922
130815,Glungga Elementary School,125.00119,6.14506
130816,Kebuling Elementary School,124.94528,6.15044
130817,Lacag Elementary School,124.8107279,6.1540922
130820,Lambuling Elementary School,124.891249,6.254424
130823,Lamla Elementary School,124.8560746,6.2155582
130825,Lamsine Elementary School,124.82959,6.28015
130827,Lemsnolon Elementary School,124.82069,6.24246
130828,Lubiya Elementary School,125.0,6.1
130829,Lugan Central Elementary School,124.8193514,6.2186696
130831,Maan Elementary School,124.987714,6.0626886
130832,Malugong Central Elementary School,124.975613,6.2181642
130833,Mongocayo Elementary School,124.9616361,6.1326794
130835,Motokling Elementary School,124.9900648,6.1102375
130836,New Dumangas Elementary School,124.7922346,6.1914176
130837,Pandian Elementary School,125.0247904,6.153462
130841,Sinolon Elementary School,124.8107051,6.2632193
130843,Tabudtod Elementary School,124.8063821,6.191397
130844,Talambong Elementary School,124.9770259,6.1202267
130845,Talcon Elementary School,124.96626,6.23332
130848,T'Bolok Elementary School,124.87605,6.14658
130849,Toril Elementary School,124.8127211,6.1679091
130851,Albagan Elementary School,125.0377426,6.42081
130852,Bukang Liwayway Elementary School,125.3215487,6.059089
130853,Cariaga–Mercado Elementary School,124.928351,6.4100987
130854,Danlag Elementary School,125.01464,6.4963
130856,Escobillo Elementary School,125.0065728,6.4457421
130857,Josol Elementary School,125.000816,6.5228579
130858,Tagbiao–Biao Elementary School,117.6629627,8.9545456
130860,Lampitak Elementary School,124.9939314,6.4375384
130861,Liberty Elementary School,124.981268,6.4555821
130862,Maltana Elementary School,124.931555,6.418425
130863,San Isidro Elementary School,124.9674731,6.4560938
130864,Tablu Elementary School,125.0487329,6.4445409
130865,Tampakan Central Elementary School,124.9283467,6.4470575
130867,Tokay Mal Elementary School,125.067367,6.4869239
130868,Bukay Pait Elementary School,124.7687273,6.5634336
130869,Eleonor D. Belotindos Elementary School,124.8087,6.5543
130871,El Ulit Elementary School,124.750508,6.553881
130872,Libas Elementary School,124.7783129,6.5258148
130873,Luayan Elementary School,124.75551,6.59678
130874,Magon Elementary School,124.7129043,6.6475293
130875,Maibo Elementary School,124.776,6.552
130877,Mayada Elementary School,124.77559,6.51549
130878,New Cuyapo Elementary School,124.739806,6.642364
130879,New Iloilo Elementary School,124.7892537,6.5456499
130881,San Felipe Elementary School,124.8106753,6.5254588
130882,Odyong Elementary School,117.9650769,9.217732
130884,Tantangan Central Elementary School,124.7478206,6.61484
130885,Tinongcop Elementary School,124.8095653,6.5156344
130887,Atbangan Elementary School,124.88744,6.384584
130888,Bololmala Elementary School,124.924033,6.3896
130889,Cebuano Elementary School,124.9630451,6.3818288
130890,B. Castromayor Community Elementary School,124.9208107,6.3656431
130891,Lote Elementary School,124.9514129,6.3305403
130892,Mahadero Elementary School,124.9,6.3
130893,Palian Elementary School,124.9098318,6.3728901
130894,Santos Hill Elementary School,124.9414448,6.3409314
130895,Tubeng Elementary School,124.8851742,6.3694994
130896,Tupi Central Elementary School,124.949406,6.3386622
130897,Acfaon Elementary School,124.9358285,6.3195363
130900,Balisong Elementary School,125.0246294,6.3156613
130901,Bunao Elementary School,124.9355476,6.328795
130902,Kablon Elementary School,125.01464,6.31819
130903,Kalkam Elementary School,124.922467,6.335667
130904,Ricardo O. Avila Memorial Elementary School,124.98622,6.37161
130906,Miasong Elementary School,125.0925382,6.4114809
130907,Polonuling Central Elementary School,124.96952,6.28578
130908,Simbo Elementary School,124.9618669,6.251784
130909,Upper Tupi Elementary School,124.9575744,6.3222683
130910,Bagumbayan Central Elementary School,124.556432,6.529465
130911,Daguma Elementary School,124.547741,6.585881
130912,Don Jose Buencamino Elementary School,124.546545,6.555523
130913,Dorin Elementary School,124.556734,6.510856
130914,Kapaya Elementary School,124.564894,6.568011
130915,D. Moises Elementary School,124.577588,6.624191
130916,Mindeva–Sison Elementary School,124.583595,6.550989
130918,Datu Sangki Akoy Elementary School,124.539313,6.501304
130919,Bai Saripinang Elementary School,124.626719,6.437981
130920,Datu Matilondo Galmak Central School,124.569542,6.603372
130921,Busok Elementary School,124.596384,6.490565
130922,Dumlog Elementary School,123.8411487,10.2405686
130923,Datu Nakan Memorial Elementary School,124.581224,6.568284
130924,Dawing Elementary School,124.629224,6.414203
130925,Kinayao Elementary School,124.600794,6.471413
130926,B. Venus Elementary School,124.608932,6.456199
130927,South Sepaka Elementary School,124.653749,6.418247
130928,S. Nilong Elementary School,124.587155,6.519286
130929,Alas–As Lower Elementary School,124.435128,6.46413
130930,Alas–As Upper Elementary School,124.417088,6.461995
130931,Bacalto Elementary School,124.505983,6.431875
130932,Campo 3 Elementary School,124.428838,6.420444
130933,Talaytay Primary School,120.535750185826,17.5437879995773
130935,Daluga Elementary School,124.467577,6.398892
130939,Kanulay Elementary School,124.454011,6.500448
130940,Kipuso Elementary School,124.428879,6.440983
130941,St. Anthony Heights Elementary School,123.59223,12.34314
130943,Masiag Central School,124.457439,6.464879
130945,Nalum Elementary School,124.469826,6.432809
130946,New Datal Elementary School,124.505578,6.38012
130947,San Vicente Elementary School,124.449311,6.443024
130948,Santo Nino Elementary School,124.503339,6.45434
130949,Calolod Elementary School,123.56957,12.337
130950,Seguya Elementary School,124.42137,6.36418
130951,Senagandal Elementary School,124.48672,6.53901
130952,Sia–An Elementary School,124.473889,6.384444
130953,Sumilil Elementary School,124.425293,6.386662
130954,S'Daf Panamin Elementary School,124.438671,6.405952
130955,Tulale Elementary School,124.5324549,6.378356
130956,Balisan Elementary School,124.993153,6.538659
130957,Columbio Central School,124.9595743,6.6877845
130958,Eday Elementary School,124.924469,6.673793
130959,Makat Elementary School,124.932331,6.690511
130961,New Ilocos Elementary School,124.987293,6.644905
130963,Polomolok Elementary School,124.978777,6.751765
130964,Sucob Elementary School,125.0176,6.68311
130968,Aguil Elementary School,124.947759,6.728999
130969,Datalblao Elementary School,124.997278,6.580188
130970,Lam–Alis Elementary School,125.017932,6.555168
130971,Lasak Elementary School,124.952832,6.590654
130972,Libertad Elementary School,124.961402,6.651179
130973,Limonzo Elementary School,125.030881,6.528968
130976,New Bantangan Elementary School,124.988329,6.581661
130977,Old Bantangan Elementary School,124.975963,6.600407
130978,Salnaong Elementary School,125.047367,6.513997
130979,Sinapulan Elementary School,125.027647,6.671902
130980,Telafas Central School,124.9765233,6.6305914
130981,Dapulan Elementary School,124.316766,6.645681
130982,Doroteo Pastor Memorial Elementary School,124.4863329,6.696138
130983,Esperanza Central School,124.52237,6.720214
130986,New Tarlac Elementary School,124.532971,6.709299
130987,Numo Elementary School,124.502791,6.7078883
130988,Paitan Elementary School,124.532437,6.766529
130989,Pamantingan Elementary School,124.4689723,6.7196175
130990,Sagasa Elementary School,124.535047,6.746118
130991,Saliao Elementary School,124.522211,6.726213
130992,Salumping Elementary School,124.2853514,6.6752286
130994,Villamor Elementary School,124.519007,6.70387
130995,Ala Central School,124.564039,6.680634
130997,"Romulo L. Latog, Sr. Elementary School",124.554476,6.681474
130998,Guiamalia Elementary School,124.557666,6.764426
130999,Kangkong Elementary School,124.5360132,6.6944939
131000,Laguinding Elementary School,124.552597,6.692102
131001,Magsaysay Elementary School,124.548238,6.722524
131002,New Panay Elementary School,124.559423,6.7433936
131003,Salabaca Elementary School,124.578662,6.701285
131004,Arsenio Elementary School,124.620033,6.606001
131005,Bonita Elementary School,124.627382,6.630561
131006,Dansuli Elementary School,124.593105,6.649162
131007,Don Juan P. Garcia Sr. Memorial Elementary School,124.615538,6.653797
131008,Isulan Central School SPED Center,124.599408,6.635507
131010,P.C. Bayanihan Elementary School,124.60752,6.641227
131011,Villa Clara Elementary School,124.634348,6.613365
131012,Bambad Central School,124.6021767,6.575005
131013,Genzola Elementary School,124.60727,6.553218
131014,Kalawag Central School,124.6055519,6.6259591
131015,Kolambog Elementary School,124.6091663,6.5250224
131016,Kudanding Elementary School,124.619363,6.5872448
131017,Maremco Elementary School,124.601258,6.597548
131018,San Martin Elementary School,124.628159,6.565368
131019,Datu Anok O. Galmak Elementary School,124.543681,6.608561
131020,D. Lotilla Elementary School,124.556718,6.664213
131021,Impao Elementary School,124.579935,6.662919
131022,Kamanga Elementary School,124.49965,6.66275
131023,Lagandang Elementary School,124.516211,6.616477
131024,Laguilayan Central Elementary School,124.522534,6.669922
131025,Mantisao Elementary School,124.441562,6.539367
131026,Mapantig Elementary School,124.585706,6.681079
131027,New Egana Elementary School,124.538731,6.670108
131028,New Pangasinan Elementary School,124.552853,6.631134
131029,Tayugo Elementary School,124.552794,6.643659
131031,Kubo Banday Elementary School,124.233348,6.553845
131032,Datu Guiabar Pilot School,124.047707,6.555345
131034,Don Modesto Buenaflor Sr. Elementary School,124.047384,6.563801
131035,Minorok Elementary School,124.124244,6.558772
131037,Sta. Maria Elementary School,124.059492,6.570721
131038,Teresita Patalinjug Memorial Elementary School,124.063308,6.582486
131040,Datu Wasay Elementary School,124.2189955,6.4877659
131043,Nalilidan Elementary School,124.063405,6.540638
131044,Pag–Asa Elementary School,124.053424,6.5519856
131045,Roquildo D. Talapian Sr. Memorial Elementary School,124.042204,6.461728
131046,Ricardo Cabaluna Memorial Elementary School,124.059756,6.443404
131047,Sta. Clara Central School,124.0557772,6.5340426
131048,Francisco Baluyot Concha Memorial Elementary School,124.101987,6.540484
131049,Balite Elementary School,124.400376,6.493921
131050,Buenaflores Elementary School,124.330339,6.436001
131051,Bugso Elementary School,124.371915,6.468102
131052,Bunay Elementary School,124.34786,6.41939
131053,Kadi Elementary School,124.354429,6.465697
131054,Kiadsam Elementary School,124.313421,6.446931
131055,Kuden Elementary School,124.337451,6.513035
131056,Kulaman Central Elementary School,124.328685,6.459511
131057,Malegdeg Elementary School,124.327574,6.482231
131059,Nati Elementary School,124.302447,6.460214
131060,Raja Muda Elementary School,124.340447,6.470288
131061,Sapale Elementary School,124.418255,6.511432
131062,Sariling Sikap Elementary School,124.298445,6.474235
131063,Sewal Elementary School,124.322078,6.540431
131064,Sewod Elementary School,124.367071,6.42345
131065,Tinalon Elementary School,124.293409,6.485584
131066,Alhambra–Gotanggogan Elementary School,124.395656,6.402919
131067,Bagsing Elementary School,124.396288,6.438922
131068,Banali Elementary School,124.35423,6.37586
131069,Basag Elementary School,124.400508,6.357022
131070,Benebol Elementary School,124.30637,6.38778
131071,Buklod Elementary School,124.366916,6.369476
131072,Gapok Central School,124.406654,6.41372
131073,Kapatagan Elementary School,124.387672,6.3855541
131074,Lagubang Elementary School,124.326712,6.388746
131075,Langgal Elementary School,124.362506,6.396063
131076,Limuhay Elementary School,124.406032,6.397383
131077,Matanao Elementary School,124.391357,6.43236
131078,Paraiso Elementary School,124.293301,6.397066
131079,Pinandian Elementary School,124.351304,6.357158
131080,Tacupis Elementary School,124.387685,6.353232
131081,Don Artemio C. Jacalan Elementary School,124.61027,6.808201
131082,Kabulakan Elementary School,124.596633,6.762982
131083,Lambayong Central Elementary School,124.633018,6.799993
131084,Madanding Elementary School,124.591529,6.791141
131085,Pinguiaman Elementary School,124.5964,6.85934
131087,Udtong Elementary School,124.59307,6.807206
131088,Didtaras Elementary School,124.643695,6.773361
131089,Kapingkong Central Elementary School,124.608701,6.701353
131090,Kapingkong Elementary School,124.617847,6.684655
131091,Katitisan Elementary School,124.60679,6.720482
131092,Datu Sambilan Elementary School,124.639154,6.710786
131093,Lilit Elementary School,124.616265,6.772633
131094,Matiompong Elementary School,124.600512,6.736154
131096,Alamada Sabawa Elementary School,124.623185,6.725314
131097,Bilumin Elementary School,124.6585862,6.7398264
131098,Caridad Elementary School,124.635853,6.858154
131099,Maligaya Central School,124.652643,6.755163
131100,Mamali Elementary School,124.676161,6.793652
131101,Midtapok Elementary School,124.660631,6.801985
131102,New Cebu Elementary School,124.635802,6.819114
131103,Pidtiguian Elementary School,124.676778,6.803378
131104,Pimbalayan Elementary School,124.675276,6.838772
131105,Tinumigues Elementary School,124.618072,6.835508
131106,Tumiao Elementary School,124.673413,6.7614486
131108,Babato Elementary School,124.041387,6.756121
131110,Christianuevo Elementary School,124.155942,6.741221
131111,Datu Karon Elementary School,124.029922,6.7173
131112,Don Marcelino Concha Memorial Elementary School,124.054028,6.696738
131114,Pansud Elementary School,124.085487,6.696876
131115,Celeste Central School,124.067831,6.685935
131117,Tinonggos Elementary School,124.1852,6.73926
131118,Tran Elementary School,124.0536,6.713935
131119,Adalla Elementary School,124.161996,6.628111
131120,Bululawan Elementary School,124.183821,6.662499
131123,Elementary School,124.221302,6.574901
131124,Keytodac Central School,124.259336,6.666758
131125,Kimakang Elementary School,124.155838,6.687806
131126,New Calinog Elementary School,124.252255,6.699584
131127,F. Parohinog Sr. Memorial Elementary School,124.145698,6.713127
131128,S.A. Balabagan Elementary School,124.237041,6.643574
131129,Salangsang Elementary School,124.2013953,6.6315567
131131,Villamonte Elementary School,124.247494,6.720171
131132,Ampad–Guiabar Memorial Elementary School,124.065235,6.606189
131133,Bonifacio M. Difuntorum Sr. Elementary School,124.091834,6.633486
131137,Kinudalan Elementary School,124.043285,6.656632
131139,Katipunan Elementary School,125.747118,7.916021
131141,Pasandalan Elementary School,124.074307,6.635703
131142,Posadas Elementary School,124.087704,6.600083
131143,Salaman Central Elementary School,124.068568,6.6311136
131145,Bayasong Elementary School,124.866389,6.595204
131146,Blingkong Central School,124.878767,6.57111
131147,Candelaria L. Sutacio Elementary School,124.83078,6.54865
131150,Maindang Elementary School,124.823553,6.576745
131151,Mamali Elementary School,124.834597,6.581595
131152,Mangudadatu Elementary School,124.845843,6.603211
131153,Manili Elementary School,124.848257,6.550947
131154,Amadeo Florendo Rimando Elementary School,120.4030393,16.4939444
131156,Panagas–Devera Elementary School,124.854294,6.588165
131157,Quevedo–Baptista Elementary School,124.869107,6.557161
131158,R. Lacamento Elementary School,124.889779,6.567288
131159,Sampao Elementary School,124.803674,6.576647
131161,Sumapal Elementary School,124.893751,6.600065
131162,Tamnag Central School,124.852327,6.561112
131163,Tananzang Elementary School,124.909885,6.593391
131164,Badiangon Elementary School,124.202638,6.221374
131165,Baluan Elementary School,124.376814,6.338474
131166,Baranayan Elementary School,124.204104,6.203574
131167,Barongis Elementary School,124.24511,6.167855
131168,Datu Sipot Elementary School,124.27074,6.41356
131169,Dionisio Cagadoc Sr. Memorial Elementary School,124.092367,6.352735
131173,Kalibuhan Elementary School,124.40336,6.300301
131174,Kanipaan Elementary School,124.255262,6.160909
131176,Kiponget Elementary School,124.070409,6.397415
131179,Maganao Elementary School,124.1095394,6.321942
131180,Mandod Elementary School,124.3698666,6.3117217
131182,Palimbang Central School,124.192765,6.218608
131183,Pusot Elementary School,124.35339,6.33092
131184,Lupoken Elementary School,124.2178016,6.1937468
131185,Baliango Elementary School,124.287736,6.148418
131187,Kraan Elementary School,124.3416464,6.1186799
131188,Maguid Elementary School,124.30014,6.15618
131189,Malisbong Elementary School,124.354081,6.121357
131190,Milbuk Central Elementary School,124.269625,6.15761
131192,San Roque Elementary School,124.279337,6.156025
131194,Bagumbayan Elementary School,124.705329,6.781531
131195,Kalanawi 1 Elementary School,124.698424,6.762936
131196,Kalanawi 2 Elementary School,124.695995,6.746889
131197,Lamasan Elementary School,124.701199,6.730233
131198,Katiku Central School,124.73511,6.76121
131199,Pedro P. Santos Memorial Elementary School,124.72518,6.75845
131200,Purok 4 Elementary School,124.737642,6.740546
131201,San Jose Elementary School,124.746525,6.715906
131202,Primitivo R. Gacayan Sr. Memorial Elementary School,124.715235,6.697713
131203,Sinakulay Elementary School,124.751371,6.733935
131204,Tinaungan Elementary School,124.723751,6.736239
131205,Tual Elementary School,124.720879,6.720536
131206,Bannawag Elementary School,124.759112,6.670203
131207,Bayawa Elementary School,124.770438,6.708466
131209,Malingon Elementary School,124.76118,6.68733
131210,Mangelen Elementary Sçhool,124.72899,6.677005
131211,Mangilala Elementary School,124.7406586,6.673886
131212,Pedtubo Elementary School,124.775285,6.720135
131213,President Quirino Central School,124.738773,6.699634
131214,Suben Elementary School,124.731283,6.689904
131216,Casilda P. Venus Elementary School,124.715683,6.680788
131217,Pedregosa–Acosta Elementary School,124.686988,6.698273
131218,San Emmanuel Elementary School,124.698692,6.7007247
131219,Amado Fernandez Sr. Central Elementary School,124.687505,6.687293
131220,Tacurong Pilot Elementary School,124.6775369,6.6938328
131222,New Lagao Elementary School,124.640389,6.693707
131223,Buenaflor Elementary School,124.656493,6.6999747
131224,Dr. Manuel J. Grino Central Elementary School,124.6659422,6.7216082
131225,Maria A. Montilla Memorial Elementary School,124.6495613,6.6774205
131226,Victorina P. Dasmarinas Elementary School,124.682682,6.728805
131227,San Antonio Elementary School,124.669169,6.742624
131228,San Rafael Elementary School,124.68134,6.74249
131229,Tina Elementary School,124.695523,6.706738
131230,Elisa P. Bernardo Memorial Elementary School,124.673165,6.604109
131231,J. Hector Lacson Elementary School,124.669367,6.666696
131232,Josue S. Alcasid Central School,124.6550069,6.6172912
131233,Kalandagan Elementary School,124.7013205,6.6548654
131234,Lancheta–Magallon Elementary School,124.669541,6.576855
131235,Lourdes Pama Elementary School,124.669541,6.576855
131236,Ma. Z. Bayya Elementary School,124.6822782,6.6719071
131237,New Isabela Central Elementary School,124.673451,6.677427
131238,Rajah Muda Elementary School,124.6655573,6.597029
131239,Jose V Lagon Sr. Elementary School,124.658381,6.638906
131240,Cotabato City Central Pilot School,124.2449014,7.2225539
131241,Kimpo Elementary School,124.241973,7.214942
131242,Krislamville Elementary School,124.24761,7.20839
131243,P.C. Hill Elementary School,124.245302,7.219087
131244,Sero Central School,124.24469,7.20954
131245,Buaya–Buaya Elementary School,124.1758227,7.1994904
131246,Bubong Elementary School,124.20478,7.20004
131247,Diocolano Elementary School,124.3103609,7.141139
131248,L.R. Sebastian Elementary School,124.23197,7.20479
131250,Mokamadali Elementary School,124.286728,7.162629
131252,Notre Dame Village Central Elementary School,124.24148,7.19203
131253,Pagalamatan Elementary School,124.2634616,7.1745005
131254,Tamontaka Central School,124.22434,7.18042
131255,Timako Elementary School,124.184142,7.2221622
131256,Usman Baunga Elementary School,124.250822,7.176343
131257,Amirol Elementary School,124.23352,7.24052
131258,Darping Elementary School,124.235576,7.23893
131259,Datu Ayunan Elementary School,124.20619,7.2496
131260,Datu Usman Elementary School,124.2385972,7.2192669
131261,Lugay–Lugay Central School,124.2377545,7.2269665
131262,Rojas Central Elementary School,124.240847,7.218183
131263,Datu Siang Central School,124.2509426,7.2272178
131264,Don E. Sero Elementary School,124.2535416,7.2086273
131265,J. Marquez Elementary School,124.2588043,7.2190576
131266,Vilo Central Elementary School,124.251555,7.217498
131267,A. Biscayda Elementary School,125.1941193,6.221387
131268,Balakayo Elementary School,125.19613,6.24977
131269,Conel Central Elementary School,125.188484,6.2005314
131270,Dadiangas Heights Elementary School,125.173955,6.125541
131271,Francisco Oringo Sr. Elementary School,125.16264,6.12654
131272,Jose Catolico Sr. Elementary School,125.1848997,6.1312005
131273,Lagao Central Elementary School,125.185755528766,6.13052437357351
131274,New Guadalupe Elementary School,125.177947246122,6.20829068781066
131275,Balunto Elementary School,125.1469208,6.0921443
131276,Dadiangas West Central Elementary School,125.169179,6.110249
131278,Labangal Elementary School,125.157831,6.101856
131279,Lanton Elementary School,125.1210534,6.1215979
131280,Saavedra Saway Cental Elementary School,125.1575428,6.1028446
131281,Saludin Anas Elementary School,125.156285,6.1120192
131282,Arizala Elementary School,125.144924,6.150817
131283,Dadiangas South Central Elementary School,125.175678,6.110367
131284,Irineo Santiago Elementary School,125.1744824,6.1098697
131285,Lagao 2Nd Bo. Elementary School,125.175410055535,6.14670396695421
131286,Mabuhay Elementary School,125.1418051,6.1840205
131287,New Mabuhay Elementary School,125.1552757,6.1775812
131288,Bula Central Elementary School,125.19528,6.10185
131289,Dadiangas East Elementary School,125.1770445,6.1156958
131290,Jose Divinagracia Sr. Elementary School,125.19403,6.10266
131291,Sarif Mucsin Elementary School,125.22191,6.10219
131292,Aspang Elementary School,125.0497873,6.0319189
131293,Banisil Central Elementary School,125.141948,6.05522
131294,Bawing Elementary School,125.113529,5.982171
131295,Blagan Elementary School,125.031458,6.095282
131296,H.N. Cahilsot Central Elementary School,125.1410695,6.0781731
131297,Romana C. Acharon Central Elemetary School,125.140382,6.079636
131298,Balite Elementary School,125.20211,6.12867
131299,Baluan Elementary School,125.21684,6.12556
131300,Batomelong Elementary School,125.2605873,6.2377302
131301,Antonio D. Pendatun Elementary School (Formerly Daan Banwang Elementary School),125.2067963,6.2828734
131302,Datu Acad Dalid Elementary School,125.233729,6.117484
131303,H. Bayan Sr. Central Elementary School,125.228234040753,6.11250264806023
131304,Katangawan Central Elementary School,125.22111,6.17363
131305,Ligaya Elementary School,125.232626,6.151124
131306,O.T. Santos Elementary School,125.2320975,6.2324454
131307,Datu Dumagkal Danial Elementary School,125.2355963,6.2106721
131308,Upper Labay Elementary School,125.2265118,6.2585665
131309,Dadiangas North Elementary School,125.1669621,6.1154796
131310,Gsc Elementary School For The Arts,125.128336,6.131753
131311,Jose P. Laurel Elementary School,125.1660966,6.1159173
131312,Lozano Elementary School,125.107277,6.134051
131313,New Society Central Elementary School,125.12912,6.13205
131314,Pedro Acharon Sr. Central Elementary School,125.167464,6.110402
131315,P. Kindat Elementary School,125.13863,6.122369
131316,Paopao Elementary School,125.01613,6.12313
131317,Sinawal Elementary School,125.041683,6.127234
131318,Datal Salvan Elementary School,124.9817446,6.0773063
131319,Fatima Central Elementary School,125.10973,6.07214
131320,Fvr Village Elementary School,125.1271221,6.0585211
131321,Nasa Elementary School,125.1131772,6.0650575
131322,San Jose Elementary School,125.02289,6.07053
131323,Upper Tambler I Central Elementary School,125.1180896,6.0720238
131324,Upper Tambler Elementary School II,125.1180222,6.0712485
131325,Datu Saliman Elementary School,125.1408296,7.0069635
131326,Kidapawan City Pilot Elementary School,125.0903822,7.0065482
131328,Suerte Memorial Elementary School,125.09352,7.01906
131329,Balabag Elementary School,125.183992,7.028565
131330,Gulanay Maangue Memorial Elementary School,125.1266749,7.0432338
131331,Cayetano A. Javier Memorial Elementary School,125.18824,7.03993
131332,Ginatilan Elementary School,125.1726717,7.0451525
131334,Manongol Central Elementary School,125.09206,7.01309
131335,Meohao Elementary School,125.1643689,7.0353181
131337,Perez Elementary School,125.1516796,7.0206287
131338,Sayaban Elementary School,125.1222,7.0145
131339,Sibug Memorial Elementary School,125.10701,7.0263928
131340,Sumayahon Elementary School,125.190376,7.007183
131341,Lapan Elementary School,125.1695914,7.0065475
131342,Isidoro Lonzaga Memorial Elementary School,125.0788957,7.0121919
131343,Kalasuyan Elementary School,125.0861952,7.0425322
131344,Lanao Central Elementary School,125.0813681,7.0256048
131345,Luvimin Elementary School,125.111162,7.046952
131346,Marbel Elementary School,125.0928076,7.0807348
131348,Mateo Elementary School,125.0992091,7.0539325
131349,Sibawan Elementary School,125.1251064,7.0593202
131351,Calaocan Elementary School,125.0302777,7.0223251
131352,Junction Elementary School,125.0019532,6.9904748
131353,Kalaisan Elementary School,125.0319923,7.0018319
131354,Mateo Olodin Memorial Elementary School,125.0711111,7.0716667
131356,San Miguel Elementary School,124.9748576,7.0076949
131357,New Bohol Elementary School,125.0659219,7.0511458
131358,Paco Central Elementary School,125.036962008494,7.03457660772897
131359,Sikitan Elementary School,125.0326638,7.0642199
131360,Sto. Niño Elementary School,125.051346,7.0745417
131361,Sumbac Elementary School,125.00444,7.00552
131362,Amas Central Elementary School,124.9839865,7.0575101
131363,Amazion Elementary School,125.00476,7.02208
131365,Gayola Elementary School,125.013561,7.0896924
131366,Katipunan Elementary School,125.0091549,7.0646078
131367,Malinan Elementary School,124.9696648,7.0869071
131368,Onica Elementary School,124.9566561,7.0357419
131369,Patadon Elementary School,124.9503698,7.0744352
131371,San Isidro Elementary School,125.0329381,7.0794181
131372,San Roque Elementary School,124.9861087,7.0993063
131373,Esimos Cataluña Elementary School,124.87859,6.51377
131374,Esperanza Elementary School,124.91654,6.51853
131375,Kakub Elementary School,124.9491182,6.5099386
131376,Mabini Elementary School,124.9057666,6.5292754
131377,Manuel Dondiego Elementary School,124.9169293,6.4811675
131378,Marbel 3 Elementary School,124.8684156,6.5419634
131379,Marbel 4 Elementary School,124.8864734,6.4915823
131380,Marbel 5 Central Elementary School,124.9072585,6.5547555
131381,Marbel 7Central Elementary School,124.9352611,6.4857813
131382,Namnama Elementary School,124.8636488,6.526236
131383,Rotonda Elementary School,124.8908097,6.5174088
131384,Sabino Elementary School,124.995,6.5111472
131385,Siok Elementary School,124.9289167,6.5230711
131386,Supon Elementary School,124.91707,6.53962
131387,Caloocan Elementary School,124.841155,6.525651
131388,Chua Elementary School,124.8611177,6.5017133
131389,Dungan Lahek Elementary School,124.8765395,6.4142484
131390,Lasang Elementary School,124.9124034,6.4458157
131391,Magsaysay Elementary School,124.9037398,6.4665987
131392,Mama Mapambukol Primary School,124.8907059,6.4356715
131393,Mangga Elementary School,124.8868261,6.4037009
131394,Marbel 1 Central Elementary School,124.8470312,6.5037879
131395,Marbel 6 Elementary School,124.8,6.4
131396,Marbel 8 Elementary School,124.8824216,6.4239164
131397,Osita Central Elementary School,124.8528985,6.4966397
131398,San Roque Elementary School,124.900496,6.4531449
131399,Siodina Elementary School,124.8549297,6.5190404
131400,Sto. Nino Elementary School,124.8673325,6.4936248
131401,Bacongco (San Isidro) Elementary School,124.8482115,6.4680698
131402,Carpenter Hill Elementary School,124.8786789,6.4568442
131403,Crossing Diaz Elementary School,124.8540459,6.4828233
131404,Engkong Elementary School,124.855862,6.446505
131405,Guadalupe Elementary School,124.86442,6.46208
131406,Koronadal Central I Elementary School,124.8414974,6.4987032
131407,Koronadal Central II Elementary School,124.8402156,6.499325
131408,Mambucal Elementary School,124.8351554,6.4683038
131409,Matulas Elementary School,124.8146518,6.4838964
131410,Morales Elementary School,124.8291515,6.5086808
131411,Nelmida Elementary School,124.8363384,6.4424746
131412,Olu–Mlao Elementary School,124.8548198,6.4090537
131413,Salkan Elementary School,124.8185898,6.4654028
131414,"Flaviano T. Deocampo, Sr. Elementary School",124.8393643,6.4750988
131415,A.P. Quiamjot Elementary School,125.2793667,8.9596333
131416,Cahayagan Elementary School,125.23572,9.03256
131417,Carmen Central Elementary School,125.29336,8.98796
131418,Cervantina Elementary School,125.21324,9.08614
131419,Dona Josefa Antillon Elementary School,125.2552146,9.019367
131420,Elpedio Salas Sr. Elementary School,125.27773,8.9748
131421,Gosoon Elementary School,125.21917,9.07072
131423,Rojales Elementary School,125.2767796,8.9930812
131424,San Agustin Elementary School,125.22347,9.05657
131425,San Isidro Elementary School,125.24042,8.99305
131426,Tagcatong Elementary School,125.26416,8.99946
131427,A. Beltran Elementary School,125.55767,9.37475
131428,Baleguian Elementary School,125.5534789,9.3572292
131429,Bangonay Central Elementary School,125.5542612,9.3158478
131430,Bunga Elementary School,125.49054,9.4336
131431,Colorado Elementary School,125.52932,9.31836
131432,Cuyago Elementary School,125.55217,9.34493
131433,Jabonga Central Elementary School,125.51584,9.34103
131434,Libas Elementary School,125.55115,9.30603
131435,Juan L. Subrastas Elementary School,125.48449,9.35181
131436,Magsaysay Elementary School,125.3895451,8.9622804
131437,Maraiging Elementary School,125.5723536,9.3668347
